Id,Name,Website,Description,Created at,Updated at,Slug,Searchable by organizations,Is searchable,Region,Lat,Lng,Last verified at,Marked deleted,Is closed
5325,The OUTreach Center,http://www.outreachcenterav.org/index.html,"The OUTreach Center provides quality support services, events, and professional resources for the development and well-being of Lesbian, Gay, Bisexual, and Transgender people, their friends, and families living in the Antelope Valley.",2018-08-06 18:39:25 UTC,2020-06-16 05:46:24 UTC,the-outreach-center-lancaster-ca,,TRUE,"Lancaster, CA, USA",37.7577,-122.508,2020-06-16 05:46:24 UTC,FALSE,FALSE
6056,The Pacific Center,http://pacificcenter.org,"The Pacific Center for Human Growth (Pacific Center) fosters and enhances the well-being and self-respect of diverse Lesbian, Gay, Bisexual, Transgender, and Queer youth, seniors, adults, and families through the delivery of LGBTQ-proficient mental health and wellness services, and through the training of a strong and inclusive community of LGBTQ-proficient mental health care professionals. ",2019-07-01 07:07:16 UTC,2019-08-04 01:30:29 UTC,the-pacific-center-berkeley-ca,,TRUE,"Berkeley, CA",37.8715,-122.273,,FALSE,FALSE
4146,The Parish of St. Mary in Palms (Episcopal) Church,http://www.stmarypalms.org,"Founded in 1919, we are a parish of the Episcopal Diocese of Los Angeles within The Episcopal Church, offering a ministry of compassion, love, mercy and justice. We are a sacramental church offering on a daily basis the sacraments of the church especially daily Eucharistic service at 9 am to all who need spiritual nourishment. Our facilities are in constant use Monday to Friday by our partners in ministry: The Try God Group of AA (since mid 1970s); the So Cal D A. (since mid 2000's); the Archangels and Seraphims Church and Angeles Workshop School. We have deep roots in our community actively working with the Palms Neighborhood Council, the IMAN Cultural Center, L.A; the Culver City Interfaith Alliance; our local Food Bank, the St. Augustine Volunteer Emergency Services (SAVES) and the Palms Emergency Preparedness Coalition as well as local law enforcement and wellness-oriented communities.",2017-06-29 19:04:18 UTC,2017-06-29 19:04:23 UTC,the-parish-of-st-mary-in-palms-episcopal-church-west-los-angeles-los-angeles-ca,,TRUE,"West Los Angeles, Los Angeles, CA, USA",34.0412,-118.443,,FALSE,FALSE
1054,The Partners Program,http://www.college-prep.org/partners,The Partners Program offers tutoring and academic enrichment services to underserved public middle school students in Oakland.,2014-09-06 18:37:14 UTC,2020-05-14 20:52:14 UTC,the-partners-program,,TRUE,"Oakland, CA",37.8044,-122.271,2020-05-14 20:47:43 UTC,FALSE,FALSE
2315,The Peggy Albrecht Friendly House,http://www.friendlyhousela.org/,The Peggy Albrecht Friendly House helps women seeking recovery from alcohol and other substance use disorders.,2016-08-23 02:08:17 UTC,2019-08-10 09:42:20 UTC,the-peggy-albrecht-friendly-house,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-07-21 07:53:55 UTC,FALSE,FALSE
1841,The Peninsula College Fund,http://www.peninsulacollegefund.org/,The Peninsula College Fund supports college-bound high school students academically and financially.,2016-04-11 22:01:51 UTC,2020-06-12 06:38:31 UTC,the-peninsula-college-fund,,TRUE,"Redwood City, CA",37.4852,-122.236,2020-06-12 06:38:31 UTC,FALSE,FALSE
3967,The People Concern,https://www.thepeopleconcern.org,The People Concern (formerly OPCC) provides services and shelter for individuals who are homeless and victims of domestic violence.,2017-05-22 18:44:34 UTC,2020-06-22 08:41:09 UTC,the-people-concern-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-06-08 04:46:38 UTC,FALSE,FALSE
231,The Perry Initiative,http://perryinitiative.org/,The Perry Initiative is a grassroots non-profit organization founded in 2009 by Dr. Jenni Buckley (a mechanical engineer) and Dr. Lisa Lattanza (an orthopedic surgeon) with the eventual goal of increasing the number of practicing women orthopedic surgeons and engineers.,2014-03-12 18:59:37 UTC,2020-01-20 02:00:55 UTC,the-perry-initiative,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-01-20 02:00:55 UTC,FALSE,FALSE
1060,The Phillips Academy,http://www.thephillipsacademy.org/site/default.aspx?PageID=1,The Phillips Academy is a special education school with students from grades 6-12.,2014-09-06 18:38:11 UTC,2020-05-15 13:30:30 UTC,the-phillips-academy,,TRUE,"Alameda, CA",37.7652,-122.242,2020-05-15 13:30:00 UTC,FALSE,FALSE
4408,The Phoenix Scholars,http://www.phoenixscholars.org/,The Phoenix Scholars provides support services to high school seniors with the college application process.,2017-09-17 22:54:16 UTC,2020-05-17 04:45:31 UTC,the-phoenix-scholars-palo-alto-ca,,TRUE,"Palo Alto, CA",37.4419,-122.143,2017-09-01 00:00:00 UTC,FALSE,FALSE
5945,The Political Asylum/Immigration Representation (PAIR) Project,https://www.pairproject.org,PAIR provides free immigration services to indigent asylum seekers and detained immigrants.,2019-05-17 10:14:14 UTC,2020-04-30 05:00:44 UTC,the-political-asylum-immigration-representation-pair-project-boston-ma,,TRUE,"Boston, MA",42.3601,-71.0589,,FALSE,FALSE
6756,The Pollock-Krasner Foundation,https://pkf.org,The Pollock-Krasner Foundation provides financial assistance to individual visual artists of established ability.,2020-06-03 00:31:37 UTC,2020-06-05 03:59:14 UTC,the-pollock-krasner-foundation-united-states,,TRUE,United States,37.0902,-95.7129,2020-06-04 07:50:09 UTC,FALSE,FALSE
5790,The Pride Centre of Edmonton,https://pridecentreofedmonton.ca/,"The Pride Centre of Edmonton is a non-profit, registered charity whose mission is to provide social support services to members of the LGBTQ2S+ population, their families and their communities. They do this through direct support, outreach, and education, and creating safe spaces.",2019-04-15 18:35:23 UTC,2020-05-01 19:53:46 UTC,the-pride-centre-of-edmonton-edmonton-ab-canada,,TRUE,"Edmonton, AB, Canada",53.5444,-113.491,,FALSE,FALSE
6301,The Pride Community Services Organization (PCSO),http://www.pcsoky.org/site/?page_id=2,"The PCSO operates the only community-based Pride Center in Kentucky, which is often utilized as a free meeting space for LGBTQ+ organizations in the community.",2020-01-27 05:21:30 UTC,2020-02-05 17:08:53 UTC,the-pride-community-services-organization-pcso-lexington-ky,,TRUE,"Lexington, KY",38.0406,-84.5037,2020-02-05 17:08:53 UTC,FALSE,FALSE
2480,The Primary School,http://www.theprimaryschool.org,"The Primary School is an integrated health and education model serving children, and their families, from birth through the transition to high school.",2016-10-06 20:13:15 UTC,2020-06-05 19:25:18 UTC,the-primary-school,,TRUE,"East Palo Alto, CA, USA",37.4688,-122.141,2020-06-05 19:25:18 UTC,FALSE,FALSE
6732,The Primary School - Hayward,http://www.theprimaryschool.org,"We integrate education, health care, &  family support services & build family well-being throughout a child’s development.  Kaiser Permanente staff at Sleepy Hollow Medical Offices in Hayward will support the design of our school’s health care program.",2020-05-30 03:20:30 UTC,2020-05-30 07:30:42 UTC,the-primary-school-hayward-hayward-ca,,TRUE,"Hayward, CA, USA",37.6688,-122.081,2020-05-30 07:29:49 UTC,FALSE,FALSE
1168,The Princess Project,http://www.princessprojectsd.org/,The Princess Project - San Diego provides free prom dresses and accessories to high school girls who cannot otherwise afford them.,2014-10-17 22:11:23 UTC,2019-09-23 22:46:35 UTC,the-princess-project-san-diego-ca,,TRUE,"San Diego, CA",32.7157,-117.161,2019-07-21 04:26:08 UTC,FALSE,FALSE
33,The Q Foundation,http://www.theqfoundation.org/,The Q Foundation helps members of the LGBTQ or HIV+ communities find housing and employment.,2013-11-14 02:37:34 UTC,2020-05-13 02:33:01 UTC,the-q-foundation-san-francisco-ca,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-05-13 02:33:01 UTC,FALSE,FALSE
4771,The Rainbow Community Center of Contra Costa County,http://rainbowcc.org,"The Rainbow Community Center works to build community and promote well being among Lesbian, Gay, Bisexual, Transgender and Questioning individuals and their allies.",2017-12-02 18:14:06 UTC,2019-07-26 04:21:05 UTC,the-rainbow-community-center-of-contra-costa-county-concord-ca,,TRUE,"Concord, CA",37.978,-122.031,,FALSE,FALSE
1411,The Ranch,http://theranchtoday.org/,"The Ranch formerly known as the Belvedere-Tiburon Joint Recreation Committee is an organization providing recreation programs for adults and children in Tiburon, Belvedere and Angel Island.",2015-02-06 16:53:04 UTC,2020-01-26 04:57:40 UTC,the-ranch,,TRUE,"Tiburon, CA",37.8735,-122.457,2020-01-26 04:57:40 UTC,FALSE,FALSE
6272,The REACH Program at Mount Sinai,http://www.reachprogram.org,"The REACH Program provides primary care and medication-assisted therapy for persons who use alcohol and other drugs, as well as hepatitis C care and treatment.",2019-11-21 20:56:21 UTC,2019-11-24 09:18:45 UTC,the-reach-program-at-mount-sinai-new-york-ny,,TRUE,"New York, NY, USA",40.7128,-74.006,2019-11-24 09:16:07 UTC,FALSE,FALSE
1683,The Reentry Network,http://ca-contracostacounty2.civicplus.com/6679/Office-of-Reentry-and-Justice,The Reentry Network is a Contra Costa County program that helps coordinate reentry services for formerly incarcerated individuals.,2016-01-29 00:03:43 UTC,2019-08-10 09:40:20 UTC,the-reentry-network,,TRUE,"Martinez, CA 94553, USA",37.978,-122.031,2019-08-10 09:39:34 UTC,FALSE,FALSE
6057,The Refugee and Asylum Seeker Health Initiative at UCSF,http://rahi.ucsf.edu/,The Refugee and Asylum Seeker Health Initiative at UCSF provides HIV/AIDS testing and treatment for refugees and asylum seekers. The organization also provides recovery support groups and interpretation services for communicating with doctors and physicians.,2019-07-01 07:30:15 UTC,2019-07-01 07:30:15 UTC,the-refugee-and-asylum-seeker-health-initiative-at-ucsf-san-francisco-ca,,TRUE,"San Francisco, CA",37.7577,-122.508,,FALSE,FALSE
6766,The Relational Center,http://www.relationalcenter.org,"Non-profit organization in Los Angeles, California that offers support groups and other services.",2020-06-03 23:42:31 UTC,2020-06-05 05:45:18 UTC,the-relational-center-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2020-06-05 05:44:26 UTC,FALSE,FALSE
1699,The Respite Inn,http://www.therespiteinn.org/,The Respite Inn provides out-of-home care to adults with developmental disabilities.,2016-02-01 23:04:58 UTC,2020-02-08 16:21:37 UTC,the-respite-inn,,TRUE,"Concord, CA",37.978,-122.031,2020-02-08 16:21:37 UTC,FALSE,FALSE
1208,The Richard M. Cohen Residence,http://www.dscs.org/content/view/66/135/,The Richard M. Cohen Residence is a residential care facility for homeless men and women living with disabling HIV or AIDS.,2014-11-14 01:46:10 UTC,2017-11-08 00:52:54 UTC,the-richard-m-cohen-residence,,TRUE,"San Francisco, CA",37.7749,-122.419,2017-09-01 00:00:00 UTC,FALSE,FALSE
79,The Richmond Neighborhood Center,https://richmondsf.org/,"The Richmond Neighborhood Center offers various youth, adult, and family programs within San Francisco's Richmond District.",2014-02-01 21:37:30 UTC,2020-05-13 02:47:40 UTC,richmond-district-neighborhood-center,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-05-13 02:46:39 UTC,FALSE,FALSE
5302,The RightWay Foundation,http://www.therightwayfoundation.org,"The RightWay Foundation helps current and former foster youth find a job and keep it through services including workshops, case management, housing, financial literacy, and education/career planning.",2018-07-27 23:08:51 UTC,2020-06-24 22:51:49 UTC,the-rightway-foundation-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2018-07-28 00:57:30 UTC,FALSE,FALSE
1325,The Ronald McDonald House at Stanford,https://rmhcbayarea.org/,Ronald McDonald House at Stanford creates a home-away-from-home and supportive community for families of children with life-threatening illnesses receiving specialized treatment at local hospitals.,2014-12-19 17:58:00 UTC,2020-03-31 05:15:19 UTC,the-ronald-mcdonald-house-at-stanford,,TRUE,"Palo Alto, CA",37.4419,-122.143,2020-03-31 05:15:19 UTC,FALSE,FALSE
6100,The Salvadoran Association of Los Angeles (Sociation de Salvadorans en Los Angeles),https://www.immigrationadvocates.org/nonprofit/legaldirectory/organization.392605-The_Association_of_Salvadorans_of_Los_Angeles,"The Salvadoran Association of Los Angeles (ASOSAL) improves the quality of life of Salvadorans, Central American and Latino communities by assisting immigrants to obtain Legal Permanent Residence.",2019-07-23 13:17:54 UTC,2019-07-25 12:00:24 UTC,the-salvadoran-association-of-los-angeles-sociation-de-salvadorans-en-los-angeles-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-07-25 11:57:42 UTC,FALSE,FALSE
5321,The Salvation Army - Antelope Valley Corps,https://antelopevalley.salvationarmy.org/,"The Salvation Army Antelope Valley Corp offers services to the community including a 24 hour shelter, food, clothing, homeless support and more.",2018-08-02 23:29:34 UTC,2020-05-11 09:51:45 UTC,the-salvation-army-antelope-valley-corps-lancaster-ca,,TRUE,"Lancaster, CA, USA",34.6868,-118.154,2019-08-10 08:05:46 UTC,FALSE,FALSE
2756,The Salvation Army - Gainesville,http://www.salvationarmyflorida.org/gainesville,"The Salvation Army Gainesville offers services including food, clothing, furniture, and more to the community.",2016-11-14 18:10:44 UTC,2020-06-11 05:47:26 UTC,the-salvation-army-gainesville-gainesville-florida,,TRUE,"Gainesville, Florida",29.6516,-82.3248,2020-06-11 05:47:26 UTC,FALSE,FALSE
267,The Salvation Army - Golden State Division,https://goldenstate.salvationarmy.org/,"The Salvation Army - Golden State Division provides social services including senior housing, rehabilitation programs, and after school programs in San Francisco, the Central Coast, and the Central Valley area.",2014-03-18 18:20:36 UTC,2020-06-14 01:59:11 UTC,the-salvation-army-golden-state-san-francisco-ca,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-06-14 01:56:51 UTC,FALSE,FALSE
6234,The Salvation Army - Stillman Sawyer Service Center,https://stillmansawyercenter.salvationarmy.org/stillman_sawyer_family_services_center/,"Provides assistance to families in Harbor City, Torrance, Lomita, Carson and Wilmington.",2019-09-25 23:37:07 UTC,2019-09-30 13:57:09 UTC,the-salvation-army-stillman-sawyer-service-center-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-09-30 13:57:09 UTC,FALSE,FALSE
6334,The Salvation Army Long Beach,https://longbeach.salvationarmy.org/long_beach_citadel_corps/,"The Salvation Army in Long Beach serves the community of Long Beach, Signal Hill, Lakewood and Hawaiian Gardens.",2020-03-17 17:53:40 UTC,2020-03-23 12:02:20 UTC,the-salvation-army-long-beach-long-beach-ca,,TRUE,"Long Beach, CA, USA",33.7701,-118.194,2020-03-23 11:59:49 UTC,FALSE,FALSE
6517,The Salvation Army of Northern California,https://deloro.salvationarmy.org/,"The Salvation Army of Northern California provides services to those in need throughout Northern California and Northern Nevada. They provide services to families, the homeless, seniors, youth, and disaster victims.",2020-05-21 02:54:01 UTC,2020-05-24 04:50:32 UTC,the-salvation-army-of-northern-california-northern-california-ca,,TRUE,"Northern California, CA, USA",38.8375,-120.896,2020-05-24 04:49:01 UTC,FALSE,FALSE
1655,The Salvation Army of San Francisco,https://sanfrancisco.salvationarmy.org,"The Salvation Army offers services to children, individuals, ​and families in the United States.",2016-01-21 22:52:27 UTC,2020-03-15 10:51:40 UTC,the-salvation-army-of-san-francisco-san-francisco-ca,,TRUE,"San Francisco, CA, USA",38.0049,-121.806,2020-03-15 10:51:40 UTC,FALSE,FALSE
1960,The Salvation Army of Silicon Valley,https://siliconvalley.salvationarmy.org/silicon_valley/,"The Salvation Army of Silicon Valley is a faith-based organization that offers services to the community including clothing, groceries, transitional housing and more.    ",2016-05-23 23:49:38 UTC,2020-04-13 04:32:40 UTC,the-salvation-army-of-silicon-valley,,TRUE,"Santa Clara, CA",37.3541,-121.955,2020-02-11 05:48:07 UTC,FALSE,FALSE
2369,The Salvation Army of Southern California,http://www.salvationarmy-socal.org,"The Salvation Army of Southern California provides services to those in need from San Luis Obispo to Orange County at 40 separate sites. Its services include: drug and alcohol rehabilitation, disaster services, health services, homelessness support services, senior services, veteran services, and youth services.",2016-08-31 00:03:50 UTC,2020-03-23 11:59:14 UTC,the-salvation-army-of-southern-california-san-luis-obispo-ca,,TRUE,"San Luis Obispo, CA, USA",35.2828,-120.66,2020-03-23 11:59:14 UTC,FALSE,FALSE
1724,The Salvation Army Redwood City,https://redwoodcity.salvationarmy.org/,"The Salvation Army Redwood City provides homeless support services, financial assistance, food programs, home, and school supplies, and counseling for individuals and families in need.",2016-02-23 15:56:29 UTC,2020-06-24 22:47:05 UTC,the-salvation-army-redwood-city-redwood-city-ca,,TRUE,"Redwood City, CA",37.4852,-122.236,2020-05-21 13:16:21 UTC,FALSE,FALSE
1342,The Salvation Army Santa Cruz Corps Community Center,http://www.tsagoldenstate.org/goldenstate/SantaCruz_Corps,"The Salvation Army provides food, shelter, and emergency services for all in need.",2014-12-19 17:59:25 UTC,2019-07-14 06:44:47 UTC,the-salvation-army-santa-cruz-corps-community-center,,TRUE,"Santa Cruz, CA",36.9741,-122.031,2019-07-14 06:44:47 UTC,FALSE,FALSE
4860,The Salvation Army: Bayview Impact Center,https://sanfranciscobayview.salvationarmy.org/,"The Salvation Army: Bayview Impact Center offers assistance with email accounts; identification - CA ID vouchers, CA DL suspensions and reissues, birth certificates (must demonstrate need); reports & discovery - 3 credit reports, California DMV online services, 10 year driving record, R.A.P. Sheets, California county court searches, probation searches, Chex System Report, Dept. of Child Support Services; financial counseling - income statement/balance sheet (budgeting exercise), credit repair, back taxes, liens and judgments, ID theft, child support (COAP), civil & criminal court, banking and financial products and services (with Wells Fargo Bank).",2018-01-08 20:54:10 UTC,2020-01-19 12:05:00 UTC,the-salvation-army-bayview-impact-center-san-francisco-ca,,TRUE,"San Francisco, CA, USA",37.7749,-122.419,2020-01-19 12:05:00 UTC,FALSE,FALSE
5010,The Sam Simon Foundation Feeding Families,https://www.facebook.com/pages/The-Sam-Simon-Foundation-Feeding-Families/626483787373241,"Distribute nutritious vegan groceries, at no cost, to individuals and families.",2018-03-20 19:49:55 UTC,2020-06-05 03:43:50 UTC,the-sam-simon-foundation-feeding-families-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2018-03-26 18:52:15 UTC,FALSE,FALSE
5464,The San Diego LGBT Community Center,http://www.thecentersd.org/,"The San Diego LGBT Community Center provides health and well-being services for the lesbian, gay, bisexual, transgender and HIV communities.",2018-10-27 23:56:38 UTC,2020-05-10 18:17:57 UTC,the-san-diego-lgbt-community-center-san-diego-ca,,TRUE,"San Diego, CA",32.7157,-117.161,,FALSE,FALSE
232,The San Francisco-Osaka Sister City Association,http://www.sf-osaka.org/,The San Francisco-Osaka City Association offers programs supporting individual and civic exchanges that foster better understanding and appreciation between citizens on both sides of the Pacific Ocean.,2014-03-12 18:59:46 UTC,2020-06-14 03:25:26 UTC,the-san-francisco-osaka-sister-city-association,,TRUE,"San Francisco, CA",37.7749,-122.419,2019-03-30 12:34:42 UTC,FALSE,FALSE
2863,The San Gabriel Valley Foundation For Dental Health,http://sgvfdh.com/,"The San Gabriel Valley Foundation For Dental Health provides dental services and education for under-insured children, ages 2 through 19, in the San Gabriel Valley.",2016-11-18 00:05:06 UTC,2019-08-10 18:05:12 UTC,the-san-gabriel-valley-foundation-for-dental-health,,TRUE,"La Puente, CA",34.02,-117.95,2019-08-10 18:05:12 UTC,FALSE,FALSE
4469,The San Mateo Small Business Development Center (SBDC),http://www.sanmateosbdc.org/,"SBDC provides expert no-cost advising, low cost workshops and small business trainings to guide small businesses to success and accomplishment.",2017-10-22 01:44:14 UTC,2020-05-26 12:37:55 UTC,the-san-mateo-small-business-development-center-sbdc-san-mateo-ca,,TRUE,"San Mateo, CA, USA",37.563,-122.326,2020-05-26 12:35:11 UTC,FALSE,FALSE
6573,The Santa Anita Church,http://santaanitachurch.org/,The Santa Anita Church seeks to provide religious services and fellowship.,2020-05-23 04:50:48 UTC,2020-06-02 21:44:54 UTC,the-santa-anita-church-arcadie-ca,,TRUE,"Arcadie, CA",34.1397,-118.035,,FALSE,FALSE
3065,The Santa Clarita Valley Food Pantry,http://www.scvfoodpantry.org/,The Santa Clarita Valley Food Pantry distributes food to individuals and families in need throughout the Santa Clarita Valley.,2016-12-12 22:54:36 UTC,2019-01-29 11:16:10 UTC,the-santa-clarita-valley-food-pantry-newhall-ca,,TRUE,"Newhall, CA",34.3734,-118.54,2018-04-17 14:47:13 UTC,FALSE,FALSE
3645,The Santa Clarita Valley Scholarship Foundation,https://scvsf.org/,"SCV Scholarship Foundation administers scholarships donated by local businesses and community organizations, as well as memorial scholarships established for individuals, educators or alumni.",2017-03-31 14:52:25 UTC,2019-01-21 00:14:29 UTC,the-santa-clarita-valley-scholarship-foundation-santa-clarita-ca,,TRUE,"Santa Clarita, CA, USA",34.3917,-118.543,2019-01-21 00:14:29 UTC,FALSE,FALSE
1210,The Shanti Project,http://www.shanti.org/,The Shanti Project offers support for people living with a chronic or life-threatening illnesses.,2014-11-14 01:46:48 UTC,2020-06-03 02:57:17 UTC,the-shanti-project,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-06-03 02:54:18 UTC,FALSE,FALSE
5650,"The Social Engineering Project, Inc.",http://www.TheSocialEngineer.org,"The Social Engineering Project, Inc. (TSEP) provides STEM programs that lead to technical careers for underrepresented students of color, including summer camps, camping conferences, and family science nights.",2019-03-18 23:51:12 UTC,2020-06-15 18:22:40 UTC,the-social-engineering-project-inc-oakland-ca,,TRUE,"Oakland, CA, USA",37.8044,-122.271,2019-03-19 04:10:06 UTC,FALSE,FALSE
438,The Society of St. Vincent de Paul of Contra Costa County,http://www.svdp-cc.org,"St. Vincent de Paul of Contra Costa County provides support services including food, clothing, shelter, rental assistance, medical services, employment, and workforce development for residents of Contra Costa County.",2014-05-01 23:39:05 UTC,2020-05-27 20:07:18 UTC,the-society-of-st-vincent-de-paul-of-contra-costa-county,,TRUE,"Pittsburg, CA",38.028,-121.885,2020-05-14 01:56:14 UTC,FALSE,FALSE
2699,The Source Program,http://www.law.ufl.edu/areas-of-study/experiential-learning/clinics/civil/ipvac,"The Source Program provides survivors of domestic, dating and sexual violence with legal representation, mental health counseling and case management. It is offered as part of the Intimate Partner Violence Assistance Clinic (IPVAC) at the Levin College of Law. ",2016-11-02 19:57:59 UTC,2019-02-21 03:46:58 UTC,the-source-program,,TRUE,"Gainesville, FL",29.6516,-82.3248,2019-02-21 03:46:58 UTC,FALSE,FALSE
6750,The Soze Agency,https://www.wearesoze.com,"The Soze Agency creates campaigns about compassion, authenticity and equity. This worker-owned cooperative is made up of entrepreneurs, activists, storytellers, artists and strategists.",2020-06-02 23:13:21 UTC,2020-06-03 20:15:37 UTC,the-soze-agency-united-states,,TRUE,United States,37.0902,-95.7129,2020-06-03 20:08:52 UTC,FALSE,FALSE
2627,The Spahr Center,http://www.thespahrcenter.org,"The Spahr Center is an organization that works to serve, support and empower the LGBTQ population of Marin County. Services include LGBTQ social and support programs; HIV/AIDS support, prevention, and testing; and HIV and LGBTQ information and referrals.",2016-10-28 21:43:16 UTC,2019-07-25 19:09:26 UTC,the-spahr-center,,TRUE,"Corte Madera, CA, USA",37.9735,-122.531,2019-07-13 06:06:32 UTC,FALSE,FALSE
6852,"The SPARK (Stable Pathways to Achievement, Resilience, and Knowledge) Initiative",https://www.sparkyouthproject.org/,"The SPARK Initiative connects homeless and at risk youth ages 14-24 with housing, employment, education, legal, and wellness services.",2020-06-11 19:15:28 UTC,2020-06-12 15:45:31 UTC,the-spark-stable-pathways-to-achievement-resilience-and-knowledge-initiative-san-francisco-ca,,TRUE,"San Francisco, CA",37.7577,-122.508,,FALSE,FALSE
3183,The Stegner Registry,http://www.stegnerregistry.com/,"The Stegner Registry has compiled in-depth information regarding residential care facilities for the elderly, assisted living facilities, senior residential hotels, retirement communities, and continuing care communities.",2016-12-28 02:56:09 UTC,2019-04-24 18:30:16 UTC,the-stegner-registry,"257, 2140, 2450, 2451",FALSE,"Redwood City, CA",37.4852,-122.236,2019-04-24 18:30:16 UTC,FALSE,FALSE
824,The Stride Center,http://stridecenter.org/,"The Stride Center provides a comprehensive career development program that includes job skills training, credentials, career coaching, work experience, and job placement assistance.",2014-05-03 02:04:22 UTC,2019-07-13 06:05:25 UTC,the-stride-center-harnessing-technology-changing-lives,,TRUE,"Oakland, CA",37.8044,-122.271,2018-08-21 12:23:49 UTC,FALSE,FALSE
5340,The Sylvia Rivera Law Project (SRLP) - Immigrant Justice Project,https://srlp.org/about/legal-services/immigrant-rights-project/,"The Immigrant Justice Project at SRLP works with low-income people and people of color who are transgender, gender nonconforming, and/or intersex (TGNCI) and either seeking legally recognized immigration status or are adjusting to a different immigration status. Services include: Representation of TGNCI immigrants in applications for immigration status; Adjustment of immigration status; Assistance with obtaining gender-affirming immigration documents; Holistic support of TGNCI immigrants in public benefits, healthcare, Social Security, and Screening; and Assistance with Asylum and DACA. *Note: SRLP is only able to provide legal services to people living in the five boroughs of New York City and people incarcerated by New York State. ",2018-08-11 16:11:58 UTC,2020-05-10 18:17:24 UTC,the-sylvia-rivera-law-project-srlp-immigrant-justice-project-new-york-ny,,TRUE,"New York, NY ",40.7128,-74.006,,FALSE,FALSE
3598,The Table,http://www.napatable.org,"The Table offers a hot meal to anyone in Napa County, five days per week.",2017-03-07 02:02:09 UTC,2019-07-10 13:20:40 UTC,the-table-napa-ca,,TRUE,"Napa, CA",38.2975,-122.287,2019-07-10 13:20:40 UTC,FALSE,FALSE
4503,The Town Kitchen,http://www.youthfoodproject.org,"The Town Kitchen provides Culinary & Food Entrepreneurship Training. The training is a 60-hr course that is accredited though San Francisco State University and teaches culinary skills, entrepreneurship, & technology. After completing the training you are placed in the Oakland food businesses.",2017-11-01 21:29:49 UTC,2020-06-09 03:36:50 UTC,the-town-kitchen-oakland-ca,,TRUE,"Oakland, CA, USA",37.8044,-122.271,2020-06-09 03:36:24 UTC,FALSE,FALSE
6058,The Transgender Clinic of Tom Waddell Health Center,http://www.twtransgenderclinic.org,"The Transgender Clinic of the Tom Waddell Health Center is committed to providing quality, integrated health care in an atmosphere of trust and respect. Anyone who identifies as transgender can be seen in their clinic: male-to-female, female-to-male, intersex, and those in-between. All are welcome. They are a multidisciplinary primary care clinic, which means they treat all of your medical issues (not just issues related to gender), they have mental health and social services, and they work closely with community organizations.",2019-07-02 05:56:56 UTC,2020-02-14 03:59:35 UTC,the-transgender-clinic-of-tom-waddell-health-center-san-francisco-ca,,TRUE,"San Francisco, CA",37.7577,-122.508,,FALSE,FALSE
6051,The Transgender Resource Center of New Mexico,https://www.tgrcnm.org,"The Transgender Resource Center of New Mexico provides support, community, and connection to transgender, gender nonconforming, nonbinary, and gender variant people and their families through advocacy, education, and direct services. The Center offers a drop-in center which includes a computer lab, a lending library, support groups, free confidential HIV testing, syringe exchange, an open donation closet (clothes, binders, and other items), informal case management, medical care, information and referrals on name change, and more.",2019-06-25 17:32:56 UTC,2019-07-05 16:51:05 UTC,the-transgender-resource-center-of-new-mexico-albuquerque-nm,,TRUE,"Albuquerque, NM",35.0844,-106.65,,FALSE,FALSE
1187,The Trevor Project,http://www.thetrevorproject.org,"The Trevor Project offers a 24 hour, national, free and confidential crisis and suicide prevention hotline for LGBTQ youth. They also offer educational programs and services to LGBTQ youth and aim to create safe, accepting and inclusive environments for all.",2014-10-17 22:14:16 UTC,2020-06-03 17:36:53 UTC,the-trevor-project,,TRUE,"West Hollywood, CA",34.09,-118.362,2019-06-03 04:14:00 UTC,FALSE,FALSE
825,The Unity Council,http://www.unitycouncil.org/,"The Unity Council is a non-profit community development corporation serving families primarily in the Fruitvale District of Oakland. The mission is to promote social equity and improve quality of life by building vibrant communities where everyone can work, learn, and thrive.",2014-05-03 02:04:23 UTC,2020-06-16 15:26:34 UTC,the-unity-council,,TRUE,"Oakland, CA",37.8044,-122.271,2020-06-01 01:37:28 UTC,FALSE,FALSE
1805,The University of California 4-H Youth Development Program (San Mateo and San Francisco Counties),http://ucanr.edu/sites/smsf4h/,"The 4-H program offers leadership development, life skills training, and supplemental learning opportunities for youth in grades 5 and up. The 4-H Youth Development Programs focus on educating youth in arts and sciences and encouraging community service.",2016-03-29 07:08:00 UTC,2020-04-01 05:44:13 UTC,the-university-of-california-4-h-youth-development-program-san-mateo-and-san-francisco-counties,,TRUE,"Half Moon Bay, CA",37.4636,-122.429,2020-02-09 15:18:08 UTC,FALSE,FALSE
